batch_id,duration_s,duration_s_extract,duration_s_validation,duration_s_transform,duration_s_merge,staged_count,inserted_count,closed_count,spark_app_id,spark_ui_url,dq_batch_date,dq_total,dq_kept,dq_discarded,dq_duplicates_older,dq_null_key,dq_batch_date_mismatch
20250901174536_header_20230127.csv,26.748567,2.981425,13.098459,0.149774,9.799459,95897,0,0,app-20250901174534-0001,http://vm-1.internal.cloudapp.net:4040,20230127,100000,95897,4103,0,0,4103
