batch_id,duration_s,duration_s_extract,duration_s_validation,duration_s_transform,duration_s_merge,staged_count,inserted_count,closed_count,spark_app_id,spark_ui_url,dq_batch_date,dq_total,dq_kept,dq_discarded,dq_duplicates_older,dq_null_key,dq_batch_date_mismatch
20250902073455_header_20230228.csv,43.963693,3.025418,14.311638,0.162507,25.479387,95830,0,74719,app-20250902073453-0009,http://vm-1.internal.cloudapp.net:4040,20230228,100000,95830,4170,0,0,4170
20250902073704_header_20230228.csv,54.729641,3.251458,13.731763,0.157971,36.234559,958092,0,703967,app-20250902073702-0012,http://vm-1.internal.cloudapp.net:4040,20230228,1000000,958092,41908,0,0,41908
20250902074021_header_20230228.csv,122.82249,3.18037,16.624541,0.163718,99.606553,4791330,0,2380668,app-20250902074019-0015,http://vm-1.internal.cloudapp.net:4040,20230228,5000000,4791330,208670,6,0,208664
20250902074632_header_20230228.csv,226.759378,3.080942,19.552198,0.141478,197.409939,9583040,0,5397390,app-20250902074630-0018,http://vm-1.internal.cloudapp.net:4040,20230228,10000000,9583040,416960,9,0,416951
