batch_id,duration_s,duration_s_extract,duration_s_validation,duration_s_transform,duration_s_merge,staged_count,inserted_count,closed_count,spark_app_id,spark_ui_url,dq_batch_date,dq_total,dq_kept,dq_discarded,dq_duplicates_older,dq_null_key,dq_batch_date_mismatch
20250902070200_header_20230228.csv,27.843889,3.080518,13.927616,0.131954,9.89522,95853,0,0,app-20250902070158-0002,http://vm-1.internal.cloudapp.net:4040,20230228,100000,95853,4147,0,0,4147
