batch_id,duration_s,duration_s_extract,duration_s_validation,duration_s_transform,duration_s_merge,staged_count,inserted_count,closed_count,spark_app_id,spark_ui_url,dq_batch_date,dq_total,dq_kept,dq_discarded,dq_duplicates_older,dq_null_key,dq_batch_date_mismatch
20250902074632_header_20230228.csv,226.759378,3.080942,19.552198,0.141478,197.409939,9583040,0,5397390,app-20250902074630-0018,http://vm-1.internal.cloudapp.net:4040,20230228,10000000,9583040,416960,9,0,416951
