batch_id,duration_s,duration_s_extract,duration_s_validation,duration_s_transform,duration_s_merge,staged_count,inserted_count,closed_count,spark_app_id,spark_ui_url,dq_batch_date,dq_total,dq_kept,dq_discarded,dq_duplicates_older,dq_null_key,dq_batch_date_mismatch
20250902073849_header_20230127.csv,83.099499,3.244934,19.694352,0.161208,56.609093,4791591,0,296486,app-20250902073847-0014,http://vm-1.internal.cloudapp.net:4040,20230127,5000000,4791591,208409,0,0,208409
